        125

 40 38  0 38 17  0 33 14  0 40  5 38  0  0  0  0 13 14  0 38  0  0  0 40 35  0 40 38  0 38  0  0 35 35  0  0 33 35  0 38 33  0 38 35  0  0  0  0  0 33 33 33  0  0 40  0 33 38  0 22 35  0 40  0  0 38  0  0 40 35 33 33  0 33  6 38  0  0  0 17  0  0  0 40 22  0 35 35  0 35 35  1  0 33  0  0  0 38 14  0 33 35  2  0  0 40  1 38 40  0  0  0 10 35  0 33  0 40 22 40  0 13  0  0  0
  0  0 37  0  0 12  0  0 40  0  1  0 12 40 37 20  0  0 40  0 30 37 33  0  0 23  0  0 30  0 33 33  0  0 40 30  0  0 30  0  0 40  0  0 30 33 37 37 37  0  0  0 30 20  0 33  0  0 30  0  0 40  0 33 37  0 30 37  0  0  7  0 20  0  0  0 40 30 12  0 40 37  6  0  0 33  0  0 37  0  0 33 30  0 33 12  6  0  0 40  0  0 33 30  6  0 33  0  0 37 30 30 33  0 40  0 23  0  0  0 40  0 40 33 37
  0  0 12  3  0 37  0  0 30  0  0  0 37 30 21 37  0  0 30  0 41 21 38  0  0 37  0  0 41  0 38 38  0  0 30 41  0  0 41  0  0 30  0  0 41 38 21  6 12  0  0  0 41 37  0 38  0  0 41  0  0 30  0 38 17  0 41 12  0  0  0  0 37  0  0  8 30 41 37  0 30  8 37  0  0 38  0  0 17  0  0 38 41  0 38 37 37  0  0 30  0  0 38 41 37  0 38  2  0 12 41 41 38  0 30  0 37  0  0  0 30  0 30 38 12
 21 41  0 41 40  0 30 40  0 25 40 41  0  0  0  0 40 40  0 41  0  0  0 13 31  0 13 41  0 41  0  0 31 31  0 10 30 31  0 41 30  0 41 31  0  0  0  0  1 30 30 30  0  0 25  0 30 41  0 40 31  0 13  0  0 41  2  0 25 31 30 30  0 30 40 41  0  0  0 40  0  0  0  8 40  0 31 31  0 31 31  0  0 30  0  0  0 41 40  0 30 31  0  0  0 12  0 41  2  0  0  8  0 31  0 30  0 21 40 12  0 40  0  0  0
  0  0 38  0  0 33  1  0 35  0  0  0 33 35 38 33  0  3 35  0 40 38 21  0  0 33  0  0 40  0 22 15  0  0 35 40  0  0 40  1  0 35  0  0 40  6 38 38 38  0  0  0 40 33  0 22  0  0 40  0  0 35  0 21 38  0 40 38  0  0  0  0 33  0  0  0 35 40 33  0 35 38 33  0  2 15  0  0 38  0  0 22 40  0  2 33 33  0  0 35  0  0 21 40 33  0 22  0  0 38 40 40 22  0 35  0 33  0  1  0 35  0 35 22 38
  0  0 30  0  0 40  0  0 11  0  0  0 40  9 30 40  0  0  1  1 31 30 35  0  0 40  0  0 31  0 35 35  0  5 20 31  0  8 31  0  0 17  0  0 31 35 30 30 30  0  0  0 31 40  0 35  0  0 31  0  0 17  0 35 30  0 31 30  0  1  0  0 40  0  0  0 11 31 40  0 20 30 40  0  0 35  0  2 30  0  0 35 31  1 35 40 40  0  0 16  0  0 35 31 40  0 35  0  0 30 31 31 35  0 20  0 40  0  0  0 16  0 11 35 30
 31 30  0 30 35  0 40 35  0 31 35 30  0  0  0  0 35 35  0 30  0  0  0 31 25  0 31 30  0 30  0  0  7 17  0  0 40 17  0 30 40  2 30 12  0  0  0  0  0 40 40 40  0  0 31  0 40 30  0 35 17  0 31  0  0 30  0  0 31  9 40 40  0 40 35 30  0  0  0 35  0  0  0 31 35  0 25 16  0 16 16  0  0 40  0  0  0 30 35  0 40 12  0  0  0 31  0 30 31  0  0  0  0  9  0 40  0 31 35 31  0 35  0  0  0
  0  0 41  0  0 30  0  0 31  0  0  0 30 31 41 30  0  0 31  0 12 41 40  8  0 30  6  0 14  0 40 40  0  0 31 13  0  0 14  0  0 31  0  0 12 40 41 41 41  0  0  0  9 30  0 40  0  0 13  0  0 31  0 40 41  0 12 41  0  0  0  1 30  0  0  0 31 14 30  0 31 41 30  0  0 40  0  0 41  1  0 40  7  0 40 30 30  1  0 31  0  0 40 22 30  0 40  0  0 41 22 13 40  0 31  0 30  0  0  0 31  0 31 40 41
 40 38  0 38 23  0 33 18  0 40 13 38  0  0  0  0  3 18  0 38  0  0 10 40 35  0 40 38  0 38  1  0 35 35  0  0 33 35  1 38 33  0 38 35  0  0  0  0  0 33 33 33  0  0 40  0 33 38  0 21 35  0 40  0  0 38  0  0 40 35 33 33  0 33 13 38  1  0  0 23  0  0  0 40 21  0 35 35  0 35 35  0  0 33  0  0  0 38 18  0 33 35  7  0  0 40  0 38 40  0  0  0  2 35  0 33  0 40 21 40  0  4  0  0  0
 41 14  0 17 38  0 37 38  0 41 38 15  0  0  0  0 38 38  0  7  0  0  0 41 30  2 41  5  0 24  0  0 30 30  0  0 37 30  0  9 37  0 14 30  0  0  0  1  0 37 37 37  0  0 41  0 37 17  0 38 30  0 41  0  0 24  0  0 41 30 37 37  0 37 38 17  0  0  0 38  0  0  0 41 38  0 30 30  6 30 30  0  0 37  0  0  0 15 38  0 37 30  0  0  0 41  0 15 41  1  1  0  0 30  0 37  0 41 38 41  0 38  0  0  0
  0  0  5  0  0 37  0  0 30  0  0  0 37 30 12 37  0  0 30  0 41 12 38  0  0 37  0  0 41  1 38 38  0  0 30 41  0  0 41  0  0 30  1  2 41 38 12 12  4  0  0  0 41 37  0 38  0  0 41  0  0 30  0 38 24  0 41 13  0  0  0  0 37  0  0  0 30 41 37  1 30 12 37  0  0 38  0  0 24  0  0 38 41  0 38 37 37  0  0 30  0  0 38 41 37  0 38  0  1 13 41 41 38  0 30  0 37  1  0  0 30  0 30 38  4
 24 41  0 41 40  0 30 40  0 13 40 41  0  0  0  0 40 40  0 41  2  0  0 12 31  0 12 41  0 41  0  0 31 31  0  0 30 31  1 41 30  0 41 31 10  0  0  0  0 30 30 30  0  0 13  0 30 41  2 40 31  0 12  0  0 41  0  0 13 31 30 30  0 30 40 41  1  0  0 40  0  0  0 12 40  0 31 31  0 31 31  0  0 30  0  0  0 41 40  0 30 31  0  0  0  2  0 41 12  0  0  0  0 31  0 30  0 24 40  5  0 40  0  0  0
 41 11  0 12 38  0 37 38  0 41 38  5  0  0  0  0 38 38  0 15  0  0  0 41 30  0 41 15  0 13  0  0 30 30  0  0 37 30  0 15 37  0 11 30  0  0  0  0  0 37 37 37  0  0 41  0 37 12  0 38 30  0 41  0  0 13  0  0 41 30 37 37  0 37 38 12  0  0  0 38  0  1  0 41 38  0 30 30  1 30 30  0  0 37  0  0  0 10 38  0 37 30  0  0  0 41  0  9 41  4  0  0  0 30  0 37  0 41 38 41  0 38  0  0  0
  0  0 41  0  0 30  0  0 31 10  0  0 30 31 41 30  0  0 31  0 13 41 40  0  0 30  1  0 18  0 40 40  1  0 31 25  0  0 18  0  0 31  0  0 13 40 41 41 41  0  0  0 22 30  7 40  0  0 25  0  0 31  0 40 41  0 13 41  0  0  0  0 30  0  0  0 31 18 30  0 31 41 30  0  0 40  0  0 41  0  0 40 22  0 40 30 30  0  0 31  0  0 40  1 30  0 40  0  0 41  5 25 40  0 31  0 30  0  0  0 31  0 31 40 41
  0  0 30  0  0 40  0  0 12  0  0  0 40 17 30 40  0  0 17  0 31 30 35  0  0 40  0  0 31  0 35 35  2  0 25 31  0  0 31  0  0  9  0  0 31 35 30 30 30  0  0  0 31 40  0 35  0  0 31  0  1  9  0 35 30  0 31 30  0  0  0  0 40  0  0  0 12 31 40  0 25 30 40  0  0 35  0  1 30  0  0 35 31  0 35 40 40  0  0 16  0  0 35 31 40  0 35  0  0 30 31 31 35  8 25  0 40  0  0  0 16  0 12 35 30
  0  0 37  0  0 12  0  0 40  0  0  0 12 40 37 20  1  0 40  0 30 37 33  0  0 23  0  0 30  0 33 33  0  0 40 30  0  0 30  0  1 40  0  0 30 33 37 37 37  0  0  0 30 20  0 33  7  0 30  0  0 40  0 33 37  0 30 37  0  0  0  0 20  0  0  0 40 30 12  0 40 37  5  0  0 33  0  0 37  0  0 33 30  0 33 12  1  0  0 40  0  0 33 30  2  0 33  0  0 37 30 30 33  0 40  0 23  0  0  0 40  0 40 33 37
  0  0 37  0  0  1  3  0 40  0  0  0  9 40 37 13  0  0 40  0 30 37 33  0  0 20  0  0 30  0 33 33  0  0 40 30  0  0 30  0  0 40  0  0 30 33 37 37 37  0  0  0 30 13  1 33  0  0 30  0  0 40  1 33 37  0 30 37  0  0  0  0 13  0  0  0 40 30 23  0 40 37 12  0  0 33  0  0 37  1  0 33 30  0 33 23 12  1  0 40  0  0 33 30 12  0 33  0  0 37 30 30 33  0 40  2 20  0  0  0 40  0 40 33 37
 30 37  0 37 33  0 13 33  0 30 33 37  0  0  0  7 33 33  0 37  0  0  0 30 40  0 30 37  0 37  0  0 40 40  1  0 22 40  0 37  9  0 37 40  0  0  0  0  0 22 22 14  0  7 30  0 20 37  0 33 40  0 30  0  0 37  0  0 30 40 20 13  0 14 33 37  0  0  0 33  0  0  0 30 33  0 40 40  0 40 40  0  0 14  0  0  0 37 33  0 10 40  0  0  0 30  0 37 30  0  0  0  0 40  0 13  0 30 33 30  0 33  0  0  0
  0  0 37  0  0 23  1  0 40  0  0  0 23 40 37 14  0  0 40  0 30 37 33  0  0 23  0  0 30  0 33 33  0  0 40 30  1  0 30  0  0 40  0  0 30 33 37 37 37  0  0  8 30 14  0 33  0  0 30  0  0 40  0 33 37  0 30 37  0  0  0  0 14  0  0  0 40 30  6  0 40 37 12  0  0 33  0  0 37  0  0 33 30  3 33  7 12  0  0 40  0  0 33 30 12  0 33  0  0 37 30 30 33  0 40  0 23  0  0  0 40  0 40 33 37
  0  0 38  0  1 33  0  0 35  0  2  0 33 35 38 33  3  0 35  0 40 38 13  0  0 33  0  0 40  0 17 14  0  0 35 40  0  0 40  0  0 35  0  0 40 22 38 38 38  0  0  0 40 33  0  6  0  0 40  0  0 35  0 13 38  0 40 38  0  0  0  0 33  0  0  0 35 40 33  0 35 38 33  0  0 14  0  0 38  0  0 10 40  0 22 33 33  0  0 35  0  0 13 40 33  0 17  0  0 38 40 40  4  0 35  0 33  0  0  0 35  0 35 17 38
  0  0 12  6  0 37  0  0 30  0  0  1 37 30 21 37  0  0 30  0 41 21 38  0  0 37  0  0 41  0 38 38  1  0 30 41  0  0 41  1  0 30  0  0 41 38 21  1 12  0  0  0 41 37  0 38  0  8 41  0  0 30  0 38 17  0 41 12  0  0  0  0 37  0  0  0 30 41 37  0 30  6 37  0  0 38  0  0 17  0  1 38 41  0 38 37 37  0  0 30  0  0 38 41 37  0 38  0  0 12 41 41 38  0 30  0 37  0  0  0 30  0 30 38 12
 31 30  0 30 35  0 40 35  9 31 35 30  0  0  0  0 35 35  0 30  0  0  0 31 14  0 31 30  0 30  0  0 12 11  2  0 40 11  0 30 40  0 30  8  0  0  0  0  0 40 40 40  0  0 31  0 40 30  0 35 11  0 31  1  0 30  1  0 31 12 40 40  0 40 35 30  0  0  0 35  0  0  0 31 35  0 14 14  0 14 14  0  0 40  0  0  0 30 35  0 40  3  0  0  0 31  0 30 31  0  0  0  0 12  0 40  0 31 35 31  0 35  3  0  0
  3 41  0 41 40  0 30 40  0 18 40 41  0  0  0  1 40 40  0 41  0  0  0 14 31  0 14 41  6 41  0  0 31 31  0  0 30 31  7 41 30  0 41 31  1  0  0  0  0 30 30 30  0  0 18  0 30 41  0 40 31  0 14  0  0 41  0  0 18 31 30 30  0 30 40 41  0  0  0 40  0  0  0 21 40  0 31 31  0 31 31  0  0 30  0  0  0 41 40  0 30 31  1  0  0 24  1 41 21  0  0  1  0 31  0 30  0  3 40 24  0 40  0  0  1
 30 37  0 37 33  1 23 33  0 30 33 37  0  0  0  0 33 33  0 37  0  0  0 30 40  0 30 37  0 37  0  0 40 40  0  0 23 40  0 37 14  0 37 40  0  0  0  0  0 23 23  2  0  0 30  0 12 37  0 33 40  0 30  0  0 37  0  0 30 40 12 23  0  6 33 37  0  0  0 33  0  0  0 30 33  1 40 40  0 40 40  0  0  1  0  7  0 37 33  0 14 40  0  0  0 30  0 37 30  0  0  0  0 40  0 23  0 30 33 30  0 33  0  0  0
  0  0 38  0  5 33  0  0 35  0  3  0 33 35 38 33  0  0 35  0 40 38 23  0  0 33  0  0 40  0  9 24  0  0 35 40  0  0 40  0  0 35  0  1 40 22 38 38 38  0  0  0 40 33  0 17  0  0 40  0  0 35  0 23 38  1 40 38  0  0  0  0 33  0  0  0 35 40 33  0 35 38 33  0  0 24  0  0 38  0  0 17 40  0 22 33 33  0  0 35  1  0 23 40 33  0  8  0  0 38 40 40 17  0 35  0 33  0  0  0 35  2 35  1 38
 31 30  0 30 35  0 40 35  0 31 35 30  0  0  0  0 35 35  0 30  0  0  0 31  4  0 31 30  0 30  0  0 25 20 10  0 40 20  0 30 40  0 30 14  0  0  0  0  0 40 40 40  0  0 31  0 40 30  0 35 20  0 31  0  0 30  0  0 31 25 40 40  0 40 35 30  0  0  0 35  0  0  0 31 35  0  5 18  0 18 18  0  0 40  0  0  0 30 35  0 40 14  0  0  0 31  0 30 31  0  0  0  0 25  5 40  0 31 35 31  0 35  4  0  0
 41 21  0  5 38  0 37 38  0 41 38 12  0  0  0  0 38 38  0 17  0  0  0 41 30  0 41 17  0 12  0  0 30 30  0  0 37 30  0 17 37  0 21 30  0  0  0  3  0 37 37 37  0  0 41  0 37  8  0 38 30  0 41  0  0 12  0  1 41 30 37 37  0 37 38  6  0  0  0 38  0  0  0 41 38  0 30 30  2 30 30  0  0 37  0  0  0 12 38  0 37 30  0  0  0 41  0 12 41  0  0  0  0 30  0 37  0 41 38 41  0 38  0  0  0
 30 37  0 37 33  0 12 33  0 30 33 37  0  0  0  0 33 33  0 37  0  0  0 30 40  0 30 37  0 37  0  0 40 40  0  0 23 40  0 37 20  0 37 40  0  0  0  0  0 23 23 12  0  0 30  0  6 37  0 33 40  0 30  0  0 37  0  0 30 40  5 12  0 12 33 37  0  0  0 33  0  0  0 30 33  0 40 40  0 40 40  1  0 12  0  0  6 37 33  0 20 40  0  0 10 30  0 37 30  0  0  0  0 40  0 12  0 30 33 30  0 33  0  0  0
  0  0 41  0  0 30  0  0 31  0  0  0 30 31 41 30  0  0 31  0 12 41 40  0  0 30  0  0 21  0 40 40  0  0 31  7  0  0 21  0  0 31  0  0 12 40 41 41 41  0  0  0 13 30  0 40  0  0  8  0  0 31  0 40 41  0 12 41  0  0  0  0 30  0  0  0 31 21 30  0 31 41 30  0  0 40  0  0 41  0  0 40 13  0 40 30 30  0  0 31  0  1 40 25 30  0 40  0  8 41 25  9 40  0 31  0 30  0  0  1 31  0 31 40 41
  0  0 38  0  0 33  0  0 35  0  0  0 33 35 38 33  0  0 35  0 40 38 21  0  0 33  0  0 40  0 22 15  0  0 35 40  0  0 40  0  0 35  0  0 40  5 38 38 38  0  0  0 40 33  0 22  0  0 40  2  0 35  0 21 38  0 40 38  0  0  0  0 33  0  0  0 35 40 33  0 35 38 33  0  0 15  0  0 38  0  0 22 40  0  6 33 33  0  0 35  0  0 21 40 33  0 22  0  0 38 40 40 22  0 35  1 33  0  8  0 35  0 35 22 38
 40 38  0 38 24  0 33  1  0 40 14 38  0  0  0  0 18  9  0 38  0  0  0 40 35  0 40 38  0 38  0  2 35 35  0  0 33 35  0 38 33  0 38 35  0  1  0  0  0 33 33 33  0  0 40  0 33 38  0 15 35  0 40  0  0 38  0  0 40 35 33 33  0 33 14 38  0  0  1 24  0  0  0 40 15  0 35 35  0 35 35  0  0 33  0  0  0 38  5  0 33 35  0  0  0 40  0 38 40  0  0  0  0 35  0 33  0 40 15 40  0 18  0  0  0
  0  0 30  0  0 40  0  0 14  0  0  0 40 20 30 40  0  0 20  0 31 30 35  0  8 40  0  0 31  0 35 35  0  0  1 31  0  0 31  0  0 25  0  0 31 35 30 30 30  0  0  0 31 40  0 35  0  0 31  0  0 25  0 35 30  0 31 30  0  0  0  0 40  0  0  0 14 31 40  0  5 30 40  0  0 35  0  0 30  0  0 35 31  0 35 40 40  0  0 18  0  0 35 31 40  1 35  0  1 30 31 31 35  0  3  0 40  0  0  0 18  0 14 35 30
  0  0 30  0  0 40  0  0 14  0  0  0 40 16 30 40  0  0 16  1 31 30 35  0  0 40  0  0 31  0 35 35  0  0 18 31  0  0 31  0  0 16  0  0 31 35 30 30 30  0  0  0 31 40  0 35  0  0 31  0  2 16  0 35 30  0 31 30  0  1  0  0 40  0  0  0 14 31 40  0 18 30 40  0  0 35  0  0 30  2  4 35 31  0 35 40 40  0  0 10  0  0 35 31 40  0 35  0  0 30 31 31 35  0 18  0 40  0  0  0  6  0 14 35 30
 41 14  0 17 38  0 37 38  0 41 38 15  0  0  0  0 38 38  0  6  0  0  0 41 30  0 41  7  0 24  0  0 30 30  0  0 37 30  0  8 37  0 14 30  0  0  0  0  0 37 37 37  1  0 41  0 37 17  0 38 30  0 41  0  6 24  0  1 41 30 37 37  0 37 38 17  0  0  0 38  0  2  0 41 38  0 30 30  0 30 30  0  0 37  0  0  0 15 38  0 37 30  0  0  0 41  0 15 41  0  0  0  0 30  0 37  0 41 38 41  0 38  0  0  0
  0  0 30  0  0 40  0  0 14  0  0  0 40 16 30 40  0  0 16  0 31 30 35  0  0 40  0  1 31  0 35 35  0  0 18 31  0  0 31  0  0 16  0  0 31 35 30 30 30  0  0  1 31 40  1 35  0  0 31  0  0 16  1 35 30  0 31 30  0  0  0  1 40  0  0  0 14 31 40  0 18 30 40  0  0 35  0  2 30  0  1 35 31  0 35 40 40  0  0  8  0  0 35 31 40  0 35  0  0 30 31 31 35  0 18  0 40  0  0  0 10  0 14 35 30
  0  0 30  0  0 40  0  0 14  0  0  0 40 16 30 40  0  0 16  0 31 30 35  0  0 40  0  0 31  0 35 35  2  1 18 31  0  0 31  0  0 16  0  0 31 35 30 30 30  0  0  0 31 40  0 35  0  0 31  0  0 16  0 35 30  0 31 30  0  0  0  0 40  0  0  1 14 31 40  0 18 30 40  0  0 35  0  4 30  1  0 35 31  0 35 40 40  0  0  2  0  0 35 31 40  0 35  0  0 30 31 31 35  0 18  0 40  0  0  0 10  0 14 35 30
 40 38  0 38 17  0 33 14  0 40  2 38  0  0  0  0 13 14  0 38  0  0  1 40 35  0 40 38  0 38  0  0 35 35  0  0 33 35  0 38 33  0 38 35  0  0  1  0  0 33 33 33  0  0 40  1 33 38  0 22 35  0 40  0  0 38  0  0 40 35 33 33  0 33 10 38  0  0  0 17  0  0  1 40 22  0 35 35  0 35 35  0  0 33  0  0  0 38 14  0 33 35  0  0  0 40  0 38 40  0  0  0  3 35  0 33  0 40 22 40  0 13  0  2  0
 14 41  0 41 40  0 30 40  0 22 40 41  0  0  0  0 40 40  0 41  0  0  0  7 31  1  1 41  0 41  0  0 31 31  0  0 30 31  0 41 30  0 41 31  0  0  0  0  0 30 30 30  1  0 22  0 30 41  0 40 31  0  7  0  0 41  0  0 22 31 30 30  0 30 40 41  0  0  0 40  0  0  0 13 40  0 31 31  0 31 31  0  0 30  0  1  0 41 40  0 30 31  0  0  0 12  0 41 13  0  1  0  0 31  0 30  0 14 40 12  0 40  0  0  0
  0  0 37  0  0 23  0  0 40  0  0  0 23 40 37 14  0  0 40  0 30 37 33  1  0 23  0  0 30  0 33 33  0  0 40 30  0  0 30  0  0 40  0  0 30 33 37 37 37  0  0  1 30 14  0 33  0  0 30  0  1 40  0 33 37  0 30 37  0  0  0  0 14  3  0  0 40 30  1  0 40 37 12  0  0 33  0  0 37  0  0 33 30  0 33  9 12  0  0 40  0  0 33 30 12  0 33  0  0 37 30 30 33  0 40  1 23  0  0  0 40  0 40 33 37
 40 38  0 38 22  0 33 15  0 40 22 38  0  0  0  0 21 15  0 38  0  0  0 40 35  0 40 38  0 38  0  3 35 35  0  0 33 35  0 38 33  0 38 35  0  7  0  0  0 33 33 33  0  0 40  0 33 38  0  2 35  0 40  0  0 38  0  0 40 35 33 33  0 33 22 38  0  0  0 22  0  0  0 40  6  0 35 35  0 35 35  0  0 33  0  0  0 38 15  0 33 35  0  0  0 40  0 38 40  0  0  0  0 35  0 33  0 40  9 40  0 21  0  0  0
 30 37  0 37 33  0 23 33  0 30 33 37  2  0  0  0 33 33  0 37  0  0  0 30 40  0 30 37  0 37  0  0 40 40  0  0 23 40  0 37 14  0 37 40  0  0  0  1  0 23 23  5  0  0 30  0 12 37  0 33 40  0 30  0  0 37  0  0 30 40 12 23  0  7 33 37  0  0  7 33  0  0  0 30 33  0 40 40  0 40 40  0  1  9  0  0  0 37 33  0 14 40  0  0  0 30  0 37 30  0  0  0  0 40  0 23  0 30 33 30  0 33  0  0  0
 30 37  0 37 33  0 12 33  0 30 33 37  0  0  0  2 33 33  0 37  0  0  0 30 40  0 30 37  0 37  0  0 40 40  0  0 23 40  0 37 20  0 37 40  0  0  0  0  0 23 23 12  0  0 30  0  6 37  0 33 40  0 30  0  0 37  0  0 30 40  1 12  0 12 33 37  0  0  0 33  0  0  6 30 33  0 40 40  0 40 40  0  0 12  0  0  0 37 33  0 20 40  1  0  6 30  0 37 30  0  0  1  0 40  0 12  0 30 33 30  0 33  0  0  0
  0  0 13  3  0 37  0  0 30  0  0  7 37 30 11 37  0  0 30  0 41 11 38  0  0 37  0  0 41  0 38 38  0  0 30 41  0  0 41  0  0 30  0  0 41 38 11 12 13  0  0  0 41 37  0 38  0  0 41  0  0 30  1 38 15  0 41 10  0  0  0  1 37  0  0  0 30 41 37  0 30 12 37  0  0 38  0  0 15  0  0 38 41  0 38 37 37  0  0 30  0  0 38 41 37  0 38  4  0 10 41 41 38  0 30  0 37  0  0  0 30  0 30 38 13
  0  0 38  0  0 33  0  8 35  0  0  0 33 35 38 33  0 10 35  0 40 38 18  0  0 33  0  0 40  0 24  1  0  0 35 40  0  0 40  0  0 35  0  0 40 15 38 38 38  0  0  0 40 33  0 14  0  0 40  0  0 35  0 18 38  0 40 38  0  0  0  0 33  0  0  0 35 40 33  0 35 38 33  0  0  5  0  0 38  0  0 14 40  0 15 33 33  0  0 35  0  0 18 40 33  0 24  0  0 38 40 40 14  0 35  0 33  0  0  0 35  0 35 24 38
 31 30  0 30 35  0 40 35  0 31 35 30  0  3  0  0 35 35  0 30  0  0  0 31 18  0 31 30  0 30  0  0 16 16  0  0 40 16  0 30 40  0 30 14  0  0  0  0  0 40 40 40  0  0 31  0 40 30  0 35 16  0 31  0  0 30  0  0 31 16 40 40  0 40 35 30  0  0  0 35  0  0  0 31 35  0 18 10  0  8  2  0  0 40  0  0  0 30 35  0 40 14  0  1  0 31  0 30 31  0  0  0  0 16  0 40  0 31 35 31  6 35  0  0  0
  0  0 37  0  0 13  0  0 40  0  0  0 13 40 37  7  0  0 40  0 30 37 33  0  0 22  0  0 30  0 33 33  0  0 40 30  0  0 30  0  2 40  0  0 30 33 37 37 37  0  0  0 30  5  0 33  0  0 30  0  0 40  0 33 37  0 30 37  0  0  0  0 10  0  0  0 40 30 14  1 40 37 20  0  0 33  0  0 37  0  0 33 30  0 33 14 20  0  0 40  0  0 33 30 20  0 33  0  1 37 30 30 33  0 40  0 22  0  0  0 40  1 40 33 37
  0  1 30  0  0 40  0  0  1  0  0  0 40 11 30 40  0  0 11  0 31 30 35  0  1 40  0  0 31  0 35 35  0  0 14 31  0  0 31  0  0 12  0  2 31 35 30 30 30  0  0  0 31 40  0 35  0  0 31  0  0 12  0 35 30  0 31 30  0  0  0  0 40  0  0  0  3 31 40  0 14 30 40  1  0 35  0  0 30  0  0 35 31  0 35 40 40  0  0 14  0  0 35 31 40  0 35  0  0 30 31 31 35  0 14  0 40  0  0  0 14  0  7 35 30
 40 38  0 38 23  0 33 18  0 40 13 38  0  0  0  0  7 18  0 38  0  0  5 40 35  0 40 38  0 38  0  0 35 35  0  0 33 35  0 38 33  0 38 35  0  0  0  0  0 33 33 33  0  0 40  2 33 38  0 21 35  0 40  7  0 38  0  0 40 35 33 33  0 33 13 38  0  1  0 23  0  0  0 40 21  0 35 35  0 35 35  0  0 33  0  0  1 38 18  0 33 35  0  0  0 40  2 38 40  0  0  0  0 35  0 33  0 40 21 40  0  1  0  0  0
 18 41  0 41 40  0 30 40  0  4 40 41  0  0  0  0 40 40  0 41  0  0  0 22 31  0 22 41  0 41  0  0 31 31  0  0 30 31  0 41 30  0 41 31  0  0  0  0  0 30 30 30  1  0  9  0 30 41  0 40 31  0 22  0  0 41  0  0  1 31 30 30  0 30 40 41  0  0  0 40  0  0  0 25 40  0 31 31  0 31 31  0  0 30  0  0  0 41 40  1 30 31  0  0  0 13  0 41 25  0 10  0  0 31  0 30  1 18 40 13  0 40  0  0  0
 30 37  0 37 33  0 12 33  0 30 33 37  0  0  0  0 33 33  0 37  0  0  0 30 40  0 30 37  0 37  0  0 40 40  0  0 23 40  1 37 20  0 37 40  0  0  0  0  0 23 23 12  0  0 30  0  6 37  0 33 40  0 30  0  0 37  0  0 30 40  2 12  0 12 33 37  0  0  0 33  0  0 10 30 33  0 40 40  0 40 40  0  0 12  0  0  6 37 33  0 20 40  0  0  0 30  0 37 30  0  0  0  0 40  0 12  0 30 33 30  0 33  0  0  0
  0  0 41  0  0 30  0  0 31  0  0  0 30 31 41 30  0  0 31  0  6 41 40  0  0 30  0  0 24  0 40 40  0  0 31 12  0  0 24  0  0 31  1  0  9 40 41 41 41  0  0  0 12 30  0 40  0  0 12  0  0 31  0 40 41  0  2 41  0  0  0  0 30  0  0  0 31 24 30  0 31 41 30  0  0 40  1  0 41  0  0 40 12  0 40 30 30  0  0 31  0  0 40 13 30  0 40  0  2 41 13 12 40  0 31  0 30  1  0  7 31  0 31 40 41
 40 38  0 38 10  0 33 24  1 40 17 38  0  0  0  0 23 24  0 38  0  0  0 40 35  0 40 38  0 38 10  0 35 35  0  0 33 35  0 38 33  0 38 35  0  0  0  0  0 33 33 33  0  0 40  1 33 38  0 22 35  0 40  0  0 38  0  0 40 35 33 33  0 33 17 38  0  1  0  8  0  0  0 40 22  0 35 35  0 35 35  0  0 33  0  0  0 38 24  0 33 35  2  0  0 40  0 38 40  0  0  0  0 35  0 33  0 40 22 40  0 23  0  2  0
  0  0 13  0  0 37  0  0 30  0  0  6 37 30 11 37  0  0 30  1 41 11 38  0  0 37  0  0 41  0 38 38  0  0 30 41  0  0 41  0  0 30  0  0 41 38 11 12 13  0  0  0 41 37  0 38  0  2 41  0  0 30  0 38 15  0 41  9  0  0  0  0 37  0  0  0 30 41 37  0 30 12 37  0  0 38  0  0 15  0  0 38 41  0 38 37 37  4  0 30  0  0 38 41 37  0 38  0  0  3 41 41 38  0 30  0 37  0  0  0 30  0 30 38 13
  0  0 41  0  0 30  0  0 31  0  1  0 30 31 41 30  0  0 31  0 12 41 40  0  0 30  0  0 21  0 40 40  0  0 31 10  0  0 21  0  0 31  0  0 12 40 41 41 41  0  0  0 13 30  0 40  0  0  2  0  0 31  0 40 41  1 12 41  0  0  0  0 30  0  0  0 31 21 30  0 31 41 30  8  0 40  1  0 41  0  0 40 13  0 40 30 30  0  0 31  1  0 40 25 30  2 40  0  0 41 25  9 40  0 31  0 30  1  0  0 31  0 31 40 41
 41 11  0 12 38  0 37 38  0 41 38  4  0  0  0  0 38 38  0 15  0  0  0 41 30  0 41 15  0 13  0  0 30 30  0  0 37 30  0 15 37  0 11 30  0  0  0  1  0 37 37 37  0  0 41  0 37 12  0 38 30  0 41  0  1 13  0  4 41 30 37 37  0 37 38 12  0  0  0 38  0  0  0 41 38  0 30 30  0 30 30  0  0 37  0  0  0 10 38  0 37 30  0  0  0 41  0  3 41  0  0  0  0 30  0 37  0 41 38 41  1 38  0  0  0
